Heart Beat 0.8~2.5hz from Avg,Peak Hz in 2.6~10hz,Peak Hz in 21~30hz,Peak Hz in 31~40hz,Peak Hz in 41~50hz,RMS avg,Zero crossing rate avg,Spectral flatness avg,Spectral rolloff avg,Spectral centroid avg,Poly features avg,Spectral bandwidth avg,Not Normal
86.31996019900362,4.538212227669905,27.021435801458587,39.8863580191681,49.80034502229393,0.17965009747366587,0.08173007991042139,0.04111547979918172,8953.484456064009,3723.9223324675095,0.7051058205786533,4996.497858475215,1
64.4134501755317,1.88261090655029,31.561328957355553,36.805404516338996,49.12715102296833,0.216467868830189,-0.014627152547810128,0.0035770955897029746,8194.296860642926,4375.849435244571,0.19088962506016638,4603.251506450714,0
72.84249765522168,0.9142913069509695,33.79105328821953,30.898567082087812,39.76611424039284,0.24239003227993514,0.06181372259902754,0.017620373550288778,9032.91046748732,1362.6591947459183,0.12224904864868491,5501.579364468619,0
77.1093833700256,4.10150820920629,29.914251119852093,29.655493650328463,45.41278589503936,0.21618168184562336,0.05267452939016733,0.04897607873283956,7010.623693736611,2445.3173282619755,0.6393749981499562,3692.188810033799,1
58.71110468893986,0.035542763662991916,34.21799044817064,28.22353544654301,47.98068748348985,0.2143366909358334,0.08710971198766213,0.018764992619552806,7234.2488832472245,2337.92865679445,0.8992746311401115,5950.284382734521,0
66.35805537345223,3.833032077452906,31.830507255655476,38.35040036999596,49.60622622204476,0.2617292302651516,0.052351846679365904,-0.00797967245339774,6354.969543118788,5530.995759871901,0.3736551389846697,5744.737148307174,0
66.84700570319757,3.5472867079302275,32.13647526680145,33.525653223523626,55.23774080015218,0.2981702578622079,0.06562729169383871,0.014445106723277434,5974.6502077704945,153.73236730856343,0.8337541988726181,4437.44900445134,1
66.93776300273403,3.329546025657389,33.920998825998474,35.82123173568907,55.85973869684803,0.18152639757332878,0.08820015030455756,0.029865537834711124,5668.819861942041,4687.564611743985,0.7931969491581495,7172.8089795318865,0
57.074515532591015,0.5523727949701494,32.80811860884878,31.182559796948865,49.31152684494715,0.2538316954134182,0.07145816409820885,0.010507911596950036,7772.022399383825,-2622.1852060102915,1.0631611735663085,2882.5078569733682,0
80.88599831028047,3.6460801588249137,29.675668669397815,28.77412748863323,45.66534969184265,0.24881835739088332,0.08233536712734846,0.03896136060076194,9564.36054753808,3357.8094245897246,0.40706701818203866,-4042.2177147197835,1
73.2971003882889,2.134723632995988,31.033380014966788,35.12853061065698,49.30984467443851,0.242667641126503,0.03633976605491784,0.02092115178188858,7817.026318812046,536.8524467323421,1.3220917961849237,7116.888472936964,1
73.3565814637717,1.2834398543792878,32.09972947241772,41.518476245175485,50.11814931052801,0.2735726901628091,0.03835859954169389,0.02551702218357191,8419.386732892399,3368.441764042338,1.1477205071607486,5740.259315124871,1
88.25589319284413,3.154844664583206,27.601515447945552,39.38061009071001,51.223091281136725,0.22970537815471728,0.0225412807700124,0.0478374409734518,6967.540413382897,2161.4930442783693,0.49828839203605735,4867.0996642499495,0
86.48636533898694,5.097268109388507,29.22558545844264,31.90647668006004,36.11183993060275,0.23333444531741976,0.03677310674969082,0.06067529000725924,6155.658566445508,6502.8660572711415,0.4243547855577212,6711.653135864828,1
80.3000147334185,3.3707173861927693,34.110963538660634,30.95535025628608,45.55024447489741,0.2223216054331004,0.06005788354654017,0.020480160361484305,7047.0847208444075,1751.7433190413171,0.9939156652582228,3978.156698743154,1
92.68285228570139,2.47217163359365,33.589312980403534,39.877661007815504,51.151186998567184,0.19751155896229183,0.012817426640626104,0.015378570142209464,7311.272322648474,5430.6855287487015,0.5652474926677695,7421.950288961142,1
65.80256087997323,2.2387438033133247,28.422059740382572,30.889696378186756,46.823795640636696,0.21438295616734013,0.07862081031662002,0.0021609322880329455,7654.3298761171045,5143.027792467883,1.0180132263243045,4509.216207163834,0
65.73648935690376,4.185183561902141,27.89668853936964,31.032910488676436,56.06806110188488,0.1770172794577765,0.0695444165657197,0.005613365927329927,5823.071237327917,4476.3697416571285,1.2069419401713952,5909.663317836582,1
65.45676050282334,1.4819652703854032,23.253863445007845,35.25720249511013,49.83343813860354,0.2593363130611606,0.0953355456673098,0.0644892455432714,8170.012940514659,2576.5503925363128,0.22933130348088365,7104.73216891905,0
78.46890306772313,5.132942639395733,34.5414250700999,31.761497700860378,46.968379975411644,0.16444446830770143,0.06588897062400864,0.017681472327022257,7116.1306310014115,3162.193608763307,1.7731585455781613,4420.492724736101,0
75.77733056700828,0.8234340478517801,31.386539945918745,30.854335496656763,45.41169979066023,0.19019956270065308,0.06318268537039737,0.03670490143586558,6878.993709035216,6575.842803747846,1.1329316005291399,7334.155314729016,1
76.05426395344156,3.740893425333016,28.844375758873614,38.570872497367766,54.202392816555104,0.20870520754880345,0.062232441214542474,0.021637991548589083,2839.540302709312,2027.695967764787,0.7826828122886774,4663.961696893999,1
68.61214916174754,2.815502727938855,28.21817610946923,30.425996335606172,47.91875361052076,0.17804350921869844,0.051277085812563405,0.05103774734607779,8229.016542716745,3388.4469659679344,0.7921841773144265,4221.570950872404,1
73.39885548981346,2.656435714001873,33.36175270217967,31.64682314954951,45.99081944745777,0.18947179943047598,0.08993373912179423,0.018434246631489605,5916.130484414985,2759.1660369473448,0.9157089970598125,6094.672725031158,0
74.71514232239983,0.2774009754723741,29.397402994382087,29.884667472718476,50.18924633898691,0.2433089010461107,0.0014950269634666433,0.0188769606342505,6013.190304844445,3840.9542392930825,0.7391917972865343,3084.4975189236675,1
80.77224807163087,-0.09345873575933705,35.81430399047927,34.854204981619375,39.67092904651736,0.20870354698142154,0.07260002546163549,0.03639290034188561,7176.570743706671,-1552.6540306042043,0.9047557825128524,4982.328428040226,0
85.71203900967072,-0.030277535525617516,31.611700029108647,36.31818548657916,49.814241604563755,0.18832316438746338,0.044089899302055494,0.02111667335902504,5880.949591203642,4989.894597140302,0.8730318890797166,3617.6167218304963,1
94.14601873615808,3.4215941889870574,33.652339037916526,31.342064172742532,45.14529138663716,0.17530093419721512,0.07695409343229692,0.013815957623983584,9669.71012064352,4573.507928652429,0.5025341891605672,3855.9975465200887,1
66.22634142486774,3.751788445696359,34.54237765814317,38.426884867594616,46.42242099637766,0.16791359241314616,0.057295694892557196,0.008973303758563016,8625.53611022114,3789.691855955613,0.5204333503806681,3980.009435355589,0
68.21649509068462,2.3048312238993724,34.420566909036765,34.8193561279402,46.1212062396731,0.2306295113823133,0.0755507198260473,0.023980646699492358,4930.926553442798,4212.658575634668,0.38750246746683426,5088.991876955178,0
84.40322377887414,-0.26991112104346104,31.722828718727747,32.434639203222886,54.98799264856006,0.23553753472723465,0.060302987187952954,0.015318268698736625,6545.834115003216,2798.1166627095004,0.8908168397589736,3950.084203152292,1
67.20397528384946,1.6202362979049796,28.923125647258008,28.723638525944367,50.02060141215527,0.20169415516347955,0.0831433360558919,0.0987905960980737,6297.307335934825,3945.9066484597915,1.0984735454547772,5734.823601217618,0
69.49616691811329,6.1116479672775625,30.173747950608654,35.351826035782956,51.16241932938273,0.18024060958717764,0.07579864452452878,0.008821235189527982,6467.509419181775,5514.609023847414,0.9704657331417436,4194.897025846149,1
70.69556187668027,1.7696408470356113,32.07330077169486,31.775676347430753,52.30430764667797,0.24180982917002825,0.05517843347449988,0.013081913192487497,8235.378271161773,3273.7891586239703,0.9161708867694166,4212.605018133708,0
78.88666397561542,2.581949271258744,33.38340280183918,28.58382459792077,48.28302037904884,0.14707861485787246,0.09699075102243054,0.0050040805526851105,7709.190245055281,2862.600470421479,1.1121001157104105,4542.215339523919,0
78.4980159909142,1.898801599172255,29.006993738769072,37.323828511032715,40.20524170322606,0.19164932052949796,0.07678593620602416,0.02348579312494307,7456.646118853803,3331.9739695945345,0.5070118203449144,4385.2666808190825,0
70.2300250729038,2.200115236019366,28.237278597860776,30.142653300734437,47.11861538229464,0.22179225670704797,0.0625420048734699,0.02479344326766863,4762.976744708105,3213.5214394867908,0.4236324633851627,3659.782732732804,0
79.0640417318563,2.3742621958385057,31.02251581301946,33.86077283220675,47.946102472410374,0.18278727387500293,-0.010982372070737413,0.032047637003764014,5323.712034703261,5189.090463345258,0.628132268904773,3612.9505401696974,1
84.07949540406578,2.469635869436779,30.205521426060326,39.33373914063027,52.05468230409299,0.206068727495634,0.03232223478659786,0.04369423452679518,9322.834227141779,6812.356175404336,0.8002885554619815,4245.454460136096,1
94.81003690965191,7.077665256220461,33.594737080727086,35.63645017227585,49.51348977719383,0.31585857626203784,0.06691859584049523,0.02884845026731959,7888.192664614483,5534.558757023458,0.9500544500083214,4639.437851205682,0
69.23645760251851,0.21854321251006592,24.455950059786684,29.380152539078818,44.64209563322407,0.19322981158019828,0.04948015075235758,0.0797126052609714,6542.158116900586,2980.9839241667605,0.9987137110157661,5842.160150429097,0
72.42633398776499,3.818463712823057,32.63370920272585,34.937144602425676,43.900261714472165,0.18348228488649584,0.06116662716480872,0.02531980693568144,6268.805785959086,4449.8649495016,0.9430152937250211,3048.229450773959,1
86.40857517753948,4.761720420613464,34.431913533163254,33.78816934694897,47.10520690716148,0.17828253054224158,0.003917617929282507,-0.002177069230796226,7105.146878044225,5916.275279646112,0.8972681661312883,5637.198446420028,0
62.368432983099716,0.8667913040005364,30.387157291728048,32.56275698621886,46.117834711982226,0.24546888152105037,0.05261623049057483,0.08560758276470934,7809.750219788545,1997.4543362788372,0.5291621158904356,7057.654704272227,0
70.74203266681079,5.184697566179299,30.20491099347935,28.33994819348512,53.803920610646365,0.19768348792597626,0.012635303035132394,0.028353134753197878,4775.26722442251,5300.524059516755,1.8467461951683442,6814.7154056877225,1
84.1044923158444,4.0895584465924175,28.892926427386058,32.399039534130836,51.332356488569765,0.2014885872620599,0.055408837059808605,0.010249405043665127,5424.57427974685,3900.867562976876,0.5441315930032249,5704.965189607963,0
87.61129762138567,1.7928222237539044,29.86275995708315,31.2572456875683,43.84423196274368,0.1291310643235729,0.061277428790338734,0.0648336896942222,5691.9649969822085,3870.9726045537927,0.9405805980324848,-1957.2968006202004,1
70.10456866503947,8.533676688302553,26.88167653006952,30.90133092110395,53.7642259235357,0.18528377562532072,0.015250074409707392,0.03364149441638857,5591.318835407743,7052.229728337041,1.0402961552913612,6922.932872846429,0
88.87583307216599,1.3298131868811192,27.45554460798988,33.74904248073017,48.645111198815044,0.17294343685231148,0.019049901900659413,0.04794248409401375,8122.023041364979,3143.023255230581,0.4496761213988324,5462.684709468934,1
62.75650976137006,6.101660668494624,30.516907068919117,35.01709318674157,49.40072881528364,0.2969563588629306,0.08174476355034735,0.025960592712749794,9525.47082754892,2759.4379931447424,0.989347479002277,6545.053881716481,0
88.71947609853137,4.102951448736756,29.396460619934714,37.79062492978695,46.107548137632904,0.2077622968505079,0.005826339585704814,0.0398227622569282,7151.259494284817,2849.3830922219067,0.40925161188188247,4377.421234923988,0
85.8672401116642,1.7683479341331583,31.102349023474503,33.1110249775555,48.693256045173435,0.20703369451824585,0.04526582739201312,0.020154114689329213,5570.1554081360355,4465.29616115849,0.18597345674016919,4281.461359880916,0
78.99090251882096,1.36178217749237,32.77647144153294,36.60709668540626,40.049142068474204,0.2488167549423554,0.08772438925846684,0.03843189386174721,6426.425957286542,4985.15352821079,0.506095363790702,5561.542071168613,0
73.74521361461483,1.8425515757928599,32.662715134144754,37.4769215210376,45.241945057482184,0.1530729823429945,0.06361954259993848,0.04467075541494462,6130.639979336794,3359.739213486215,0.814114719556654,5580.37740304079,0
67.03941162156288,4.221050819986281,30.293860178718685,32.99476750603606,44.8190351547092,0.18515012834629768,0.0380967431905221,0.07713148881976165,7266.373710952499,5667.876424393674,0.9396533140993144,7128.110154789589,0
74.8778716322258,1.6717093065905804,31.58195701651975,35.33715695385407,45.77744454200034,0.1998101583194113,0.06658729716175309,0.04099557191542759,4408.191130550613,-1985.1546185361117,0.4428087714901484,6323.817392259575,0
79.84696912422295,0.3278340242620068,33.13297019698107,33.96967456719025,54.01416493753382,0.1615551159782424,0.06434899926250702,0.024149236553486983,5368.8347934589,7388.288790099422,1.3495567759037193,6074.375224572251,0
72.10304777344402,1.0142385371489477,31.738241034924528,31.979922272518053,48.702156373743506,0.1763352414752207,0.06445674242777726,0.01551083854661221,4376.761035647711,7050.232142269986,0.4254302005885191,-2114.228759487438,1
68.23027450569401,0.3059474495649601,29.172867302354213,28.588357116086712,52.08844226548914,0.23066154560641292,0.03825900985011577,0.011814278322947444,7706.0750248770855,2851.3213261277165,1.0268715130379844,5825.5700242575085,0
68.92717960245645,3.40878577465345,32.33517464666804,40.4936263843733,48.604474324130486,0.17833124301129588,0.07615541100943077,0.03447490268653332,7841.007999075112,-3629.7949975728147,0.20045640990396096,4833.635462596103,1
69.96262683581685,1.2206708598663676,28.312907211341436,28.376778634639045,53.81921932759963,0.28631795623360073,0.013287630179035868,0.04863178063294961,7136.085810228276,4056.208353768772,1.319951635768189,3806.9922453332447,0
72.9113701877886,4.609594961877179,27.496009938656545,31.595826128217972,53.811120190912135,0.20829199572203128,0.05836852748982349,0.013240632076192152,5514.455960014049,7253.001455025313,0.8370882339224396,3369.5409754172033,1
71.82740326305986,3.942442187056674,31.893251758375122,34.87689726212601,47.314378610793895,0.22326018116885304,0.10405448092826174,0.05025455432273701,8614.409718225985,4763.045408339742,1.3058974363498956,-1994.8788211876904,1
69.90603187681877,3.1825300783295942,26.83340724612382,28.471799572431436,50.38972969647559,0.18786276906642255,0.08565713783284053,0.013566829574640277,6285.463645997063,3276.17523527028,1.2276900227884413,4781.409729779109,0
84.90154577338095,3.082925345368925,24.701984009348514,33.28036441606135,47.48177295864358,0.1745540948734779,0.0710286840465528,0.01680797819116772,7096.937132993202,6055.95209775672,0.6544858477574959,7016.994462202939,1
63.1440339379928,4.2742564812015535,24.562067278356153,34.344041388483156,46.57636511794287,0.2082820849473947,0.0602157617197516,0.007060395837408742,7793.008253318785,4993.015129809481,0.7526309446970477,6549.353225196399,1
68.44059326772508,0.16443318290024767,27.956141029907606,32.3571015159348,44.42927598385686,0.2397467012677602,0.04132920578306326,0.0013324892127726997,6679.387401823933,4402.20692845311,1.2125415781150752,-3771.8127236183445,1
87.10207520311805,5.21749979986251,26.163522573577396,39.59723756368756,51.55132846830547,0.15615744998492997,0.03937975180040673,0.030420544986561077,7321.528657539556,6393.443214848294,0.7427919661727711,4524.327188929749,1
63.064098288773124,-0.43237571513103035,32.82835650865001,37.57020936363122,46.6730938333046,0.2480887800260968,0.0611457533629532,0.03611275175811515,3659.969783008233,3081.9111415218963,0.6581633840200667,4521.634494782593,0
61.70227882214853,0.809483374096633,29.383274527188576,30.380675599459895,47.81379238945423,0.16946283080206573,0.01779201351593277,0.04795128872687114,9959.738482199333,4446.380174934571,0.8495406220056454,4344.498629084414,1
79.0190361178887,4.118050750203593,29.19090689586689,36.20099247269973,52.449126061678314,0.19300295697279912,0.08469580139171648,0.027056021355208983,6786.822906407445,4184.059298625852,1.1688305600568536,6770.761058653623,0
64.43664202748718,0.6169145385591386,33.037946305360045,31.77141437049204,49.379217683459586,0.25364431001033805,0.008964408207038973,0.07532710102170015,8451.525783473942,4694.743116874489,0.8065052428556347,7291.6917573022165,0
66.09523391304839,5.3159120265846145,31.830987635115463,39.413037727420196,41.201778911674694,0.27518849406695906,0.07957922215247501,0.0025137636716608246,7158.053105838091,3841.961043996429,0.4944568598455902,5138.114209711672,1
70.82412726258207,5.8910277956833275,34.71589575779816,31.43475312136506,55.56222644593081,0.19208001543752407,0.03654268659035612,0.02736987149961733,9044.40282502955,563.4688136081727,0.8791871232518567,5319.876159619489,1
75.18918388720695,1.8619384685019962,29.88052752849198,31.256231475502865,42.08683291944349,0.28111133798786647,0.06348599572824866,0.05559722466425675,8589.045133018122,4980.973033150537,0.5368130694203386,855.5922664226523,0
79.5854483163002,0.8090534106591716,32.158192095287426,35.886577762004606,47.16984824940425,0.1655835634367398,0.03176647754674001,0.016770620362662334,7677.618194906539,2989.785276097962,1.2406185932445375,6215.718077564961,0
68.61794277042543,2.3186421935768315,26.77743665553778,31.704301093941634,53.57910816306469,0.26864651761366315,0.03433231783878198,0.03078039139099653,375.2880126223781,3461.421154060845,0.9313973199549866,3795.3675509791237,0
61.52173642196281,2.1889948044389143,28.100623578715627,32.57928953198807,41.02930031004052,0.20226122445422748,0.09296907024939809,0.08177539889167562,8993.556183936433,-459.76849782413683,0.7997236225806521,6995.207331243484,0
78.61131051133542,5.077743972199004,34.96795164349626,28.078285291042825,55.74090338242221,0.20891892797685718,0.02528253248299328,0.01866139475608669,8728.697640485807,5777.526579216698,2.0049584302071,3559.4113228661613,1
68.92010503465846,5.786288815664964,31.429450326327984,30.910471531158926,51.019270178211926,0.18863820472879692,0.03782357167289378,0.02485249400461946,7198.062740575012,2952.175371363522,0.005509660991042664,7342.699893057173,0
71.06766150043728,0.8315766183897173,22.51399055879517,28.751208963262282,38.330204733319675,0.1298077203341762,0.07017655812446524,0.03017310560093446,5458.1858424871225,3895.8699002113935,1.8095334121750657,5392.0031184979825,1
68.25584697821446,3.850333808065454,27.34456061097921,36.56968840693046,39.557434359456224,0.22842884694500423,0.03330622855262011,0.05159731639545237,8681.294982015927,5289.228891001681,0.5180960487925745,5195.104049603861,1
63.689182588590874,0.09662024120797508,29.01833917130938,28.614274457596032,50.27183265850879,0.20823579581307738,0.032882752402411244,0.02401360205005171,6701.474571360764,4224.329922506984,1.8728092721520073,3827.8612618455513,1
73.84204874058203,2.5978176802144928,34.81873236936802,35.317516676874966,47.46705210891341,0.15540878604206748,0.05270221843150344,0.01198454246561612,5926.481832481471,1789.839630745816,0.5403141834809637,5748.7368181106485,0
79.15246675357581,-0.036266797749370916,32.312784401759764,30.89611379391701,44.57991012890158,0.1698338739017363,0.07587991218285993,0.016477428648560798,8593.687261018855,1041.7100850844613,0.797182438046879,-3812.2571906545263,0
75.92774628123824,4.121573059422538,36.635157754871734,32.54044622599921,44.961034633661875,0.16742712470903995,0.05124893585545734,0.026947622550536288,5723.304615316731,3745.564212665295,0.9589295270053129,4944.776528156931,0
78.73504370063068,2.763001660805687,35.098208355496624,38.668036410638116,35.17301904439548,0.23820981856804618,0.07910515828664405,0.009843849880055338,8648.248676038529,3038.7984090830137,0.7844214304337381,4096.876131623498,0
68.36373176205504,5.909693045013245,32.911013778368414,30.555762133824317,40.47782763680854,0.27491610135019917,0.10366979178718133,0.03517170655110778,5393.072660187325,6064.002819882498,1.154479366156806,4959.989613216525,0
82.76479532198402,5.032156796483197,29.955012900139444,40.69843022135758,54.44736940799716,0.21080075105852072,0.035013138870561476,0.01692713663449664,7223.740639336071,5657.886223492782,0.6919782479971626,4091.2997836761365,0
68.2532906018246,2.648734532327209,28.469778341283245,33.15454369320356,51.2942082562815,0.2006792949418439,-0.014350395989439657,0.02008059232237477,6318.781759345468,2672.9618187034803,2.291670668192553,4649.263611880564,0
66.43127271668114,2.535145030760055,27.62124266795232,29.70857815760808,50.53121623271213,0.2205071819711127,0.011727402516532155,0.02592658103883251,8096.13576545423,4060.1254951971378,1.1557083782808888,4651.182685064041,1
84.17603483273302,1.2583451781466692,26.973100810046002,33.88707217030803,47.252804951504984,0.1809080588919748,0.06770404682380651,0.01767575332129481,5211.612589150125,3254.3820266710263,0.2757367697142751,5596.892814592257,0
87.0827523543887,3.683403667745213,26.50667903741684,32.34164668956136,55.33951739593004,0.20478130756803725,0.05200343602912078,0.06371117129506798,8382.62333290546,3428.0750517589786,0.8469559775757773,5604.6393925026305,0
63.102880157411455,3.3729220822810326,31.605275336841153,29.799518114353205,51.46035124292626,0.15547855251258214,-0.023494378933958553,0.0056685480011203476,6630.7469428433715,5842.073579008411,0.8300377402749406,3871.597747760006,0
67.51868746401061,0.8216833032667687,32.32365507231782,34.16253235780205,46.894583495464566,0.29041999097948235,0.08038954995953426,0.043617274747959484,1429.7640513943882,2849.833111931429,0.5465108441465082,3648.720931187345,0
