Heart Beat 0.8~2.5hz from Avg,Peak Hz in 2.6~10hz,Peak Hz in 21~30hz,Peak Hz in 31~40hz,Peak Hz in 41~50hz,RMS avg,Zero crossing rate avg,Spectral flatness avg,Spectral rolloff avg,Spectral centroid avg,Poly features avg,Spectral bandwidth avg,Not Normal
83.06701122341136,2.61480181728922,28.621286416312834,36.52992900770153,45.060050128194604,0.18204295837446183,0.02953799478567587,0.007528001913569379,5517.339765544717,-2097.989535023686,0.7826007564586555,5612.412213236399,1
75.72958079698994,4.95772063076681,29.59669482328258,44.5273049492492,40.13601467840198,0.1265877320632371,0.05964037215150762,0.0392900777481284,-3736.082434029783,3076.8549426451973,0.06311831828524694,-2060.7016633102094,1
72.76589265805282,6.116938299408351,23.52306725730081,44.01511896517849,42.37160328041678,0.1311314122756454,0.05040930895882448,0.011719201452744615,-3237.2826451251512,2517.2672284079476,0.2249139120501823,4757.114824045208,0
70.89352310415912,5.433383268441327,26.510398261884294,41.988328242845526,42.06261416635281,0.2024379957971525,0.058976446346379524,0.009862069332515051,6277.983783457068,2887.0481197969225,0.6454289664468259,5153.455452536879,0
68.47384832819446,5.7845011333889085,22.85598256411441,40.682512744082665,49.2326324300202,0.30760949393561987,0.02957264933766142,0.06923940275512215,1526.5609227076327,992.0013401443521,0.4803048451185292,4656.810904607338,1
64.79446505309053,8.614225817902597,25.225770625946076,36.046601230839585,51.254866708510164,0.14844234114169957,0.04498026797382808,-0.002329106966555118,6059.359948310171,-2248.975253218285,1.102910366826191,4381.74234877431,0
71.52749415683412,9.620425067583422,26.959840870934883,34.59475435702927,46.98654498176338,0.1509959249143178,0.041325195815864704,0.02214864839457043,4159.639601774655,4173.383633308898,0.3035068674385498,4931.390039814245,0
82.65975627829003,7.673024182282863,26.881626863869098,44.918172245109496,53.391742787289616,0.19972827699039405,0.05334813695203022,0.03756986216314785,-1842.7924198714954,4570.300854378899,0.2509419323620094,4267.518626044623,0
78.06475106398086,9.451042284924952,23.765528559836053,39.061423677366065,40.47251882713138,0.2651581076753999,0.05082516989656573,0.018292688986831035,7323.401087947152,-4448.82361979447,0.6946390099886053,4861.44456694691,0
91.8807446606601,5.392968802971163,28.01333679708716,40.61049543148386,47.4658221005526,0.17028017187905195,0.03602544928103674,0.07007164238271661,631.9713491360251,5542.926639620336,0.7563130473629369,6708.805364947613,0
80.21431016644338,4.85559802143413,20.754093059287978,37.760117278441086,41.756615950021946,0.19642779801611868,0.05628000827406705,0.030982395544208893,1943.9305487401957,2473.6871617098573,-0.14062971157457205,4595.970815643453,1
87.66838659675639,10.76947630061645,25.231907986381497,31.83288502074226,45.09104260877521,0.1798109909195487,0.09169991784092364,0.040358799831411496,3138.592425655838,2305.648498905221,1.4950463964955463,5578.7702559249865,1
96.60785590946489,7.189623097157737,21.25320989308345,44.66397780471448,39.85303839936646,0.14856496445756684,0.024404314308586326,0.026133407099430548,-1529.3353244810169,1926.6608646511231,0.8178730908845235,4351.2540829496265,0
83.3144204021895,8.495052457177316,24.500328476305043,39.39774770256897,46.480530391028175,0.18357285794863681,0.031116323494413553,0.051415807916210934,4040.574273958149,8428.407385205,0.21333856908494098,-507.17927824642175,0
68.22165217826698,2.3974442587303733,17.910236269236925,36.73035492717716,44.79433234800647,0.19757570194965185,0.008315241808812712,0.08847964222191454,120.7151152973538,2602.1689110423936,0.8413169315358942,4983.202697566535,1
92.05919619988404,6.613473486164615,27.004877522900784,44.16957704850381,43.520750603014264,0.2102670172251854,0.05686335337477866,0.030846112263187103,6428.639934279784,7480.383670513018,0.6841632065992711,4435.261304337217,1
75.94443595936596,5.365383493688352,25.60617401399702,37.96870134957142,51.68854554190282,0.17013898037566835,0.05103766595712471,0.04644256387812191,278.3181844546084,2611.407120767926,0.2680574575634527,7177.175707299057,0
81.77941098738678,9.397449144294896,25.48748436260251,44.196504156565446,41.27706650500976,0.1869048433031042,0.06026613160531803,0.09500384171128143,5808.42820422507,-1224.4659616725557,0.799899270875331,5624.755618789505,0
86.8482948756879,4.358957994695566,22.806326556730586,40.2223144956967,51.150825509305896,0.19580710825952724,0.041241711342097524,0.06150931104176974,5018.229863834093,1156.6353544125952,1.0232795005788748,7783.980349986379,0
66.3946980878616,10.033535343225651,23.674834749679047,42.868389963975694,44.06943493519849,0.1631122561118865,0.07765013938406731,0.025941356331498806,-62.01659687337224,2467.304249781303,-0.3677250324992061,5424.135985111043,1
86.4293214901118,5.355817291782918,24.933341342752286,42.21959558438,48.95349516021715,0.16504887292519896,0.051886626082403325,0.025141405924276126,2389.2822629490397,-459.501423831322,0.4503248694451484,3052.066498274934,0
72.82118528222237,4.993219581063711,24.7818529882052,41.19314375117014,51.72223755443681,0.18572535120560738,0.056352236932175476,0.08925786694257506,2527.265279966512,3007.4799983739795,0.6053772774030205,-3338.0262775751007,0
82.25054011192009,7.948954019962363,27.135112674938895,44.313705664550305,49.04692925888735,0.14698702182457135,0.019900258663860117,0.037715298950469045,-1853.9198192918457,5450.890741786546,0.263020018543845,3883.3847777038745,1
100.87788009286697,8.229271923525626,25.98749152281969,41.77915827690077,41.7451492267304,0.17109057054372306,0.053391965622012164,0.012278906361105705,-314.21330272535306,-478.27220277229935,0.47719766845590955,3531.782269007032,0
69.4299315146125,3.161988209096519,20.2935985382017,33.77967174861362,43.29787917333328,0.17565083037980347,0.026719654594475194,0.04379555388424593,6571.8074803610425,-1631.4591486813706,0.4700754464269681,5953.649775950158,1
65.6402939188037,6.302910074521607,25.079367457075225,43.779046341494286,41.29864958993497,0.15866961769619897,0.0538304821483251,0.014041302780702253,-4398.3433122377355,-2595.13869697754,0.7461735801305941,4955.446036722991,0
85.418667307607,0.8860850966579195,26.49821040174321,39.57269849001481,50.32800785907345,0.16520185764845507,0.05102855876662368,0.04773803588976061,114.04656306454126,1491.6289712095963,0.858515721347013,6926.117599546986,0
86.80536532792091,3.4741892411065782,24.538614694946247,41.01262162440243,49.80869610243935,0.2449611963465675,0.059879419485981564,0.0007931785380031267,2072.1930699078366,3397.825549487849,0.12874345127890197,5781.367117599052,0
90.47257474122654,10.110168409404341,21.195072082817823,32.99988746700759,49.42716736310269,0.16681431303308858,0.09383021749274734,0.027811039507374714,1890.4736404980422,5243.493880012435,0.36341211496699,-309.58892999059617,0
79.1769238297549,4.3645541346719,25.698020364527178,45.240764715347574,49.682885281874434,0.18292099876099258,0.040695511001312135,0.006403541880559955,3857.2968870397353,7315.8646911678225,0.23812789087459652,6570.231870654774,0
83.04702750902966,9.385717384912803,24.60060511260216,46.24952404139967,43.808708979144136,0.1827380386497498,0.03747231849827015,0.04059837623091986,5314.416172829711,-702.6379200414121,0.1260151907718685,4744.408433373804,0
68.44319872907504,7.53176206253606,24.894361998627282,38.74742486030046,42.63814467599263,0.1989616244651807,0.04551497825272094,0.04537454399708386,6153.151965901768,-4060.161332075199,0.22399502432618257,-1161.7518466337401,1
72.60243261567564,6.682840777771884,32.49570494820052,41.01956043531472,41.898556553415816,0.1834983889175195,-0.020625937198564363,0.05659440463500572,2309.2428039370147,-3420.6128142491257,0.5295167929367146,6034.811539393184,0
89.9468930274665,9.194719177562991,29.6153230688237,41.67096782401701,43.91293216291639,0.17072831096285676,0.049534010969946314,0.06799152878802489,-3284.327879346006,2092.7311857973104,1.5242811194971457,6497.45839640565,1
89.95175798036698,7.659740129711742,22.266232070571853,38.87026423153573,46.35619876024761,0.15415868655982942,0.031238878787773008,0.005685763918182879,3141.173946718173,4995.069416844483,0.16703675010914742,5387.3927035828165,1
73.24791052887659,5.9092476486685355,31.08617863901262,44.65490070198983,48.08995130997168,0.17140865053114182,0.012478765937394075,0.04023287896494068,5667.677694260579,-2526.9814047638506,0.39664038261896156,4512.950485524649,0
83.28874619713076,4.293609679318287,25.799275328208395,40.853070570720966,45.645113581848484,0.199911719230938,0.08211992625699352,0.0197089849020516,5848.803006508152,2430.0277882904106,0.3580902638430402,5543.667674762434,0
79.22162706651365,5.586728245757003,29.05099325165248,41.881901070988484,48.47599439340103,0.16817546978688516,0.06814522529653877,0.06354496603177959,4620.531872416193,-1530.7148198639666,0.2554419093881676,4757.3479688281695,0
81.85231244514662,5.105548676862494,25.79661140414313,43.36860735657165,45.67155473005965,0.1784581204974961,0.1034622256311864,0.023967364517988185,-4883.957300091647,2197.878083597211,2.1338318594413237,4555.81794451283,0
71.60067349880359,6.329694672573672,24.549074371471576,46.74185890415457,46.84020833653967,0.20818462934727466,0.05750171540224412,0.051295386410661045,5872.2922284376,3116.8641602571647,0.015225059960927823,4917.525058154085,0
74.19005200323973,7.264330018046477,29.999739749070237,45.642861377357534,43.47568174108464,0.1411920658451276,-0.0024770921050754555,0.058364540536031004,2632.55543019139,3639.7772486873664,0.6890403659036121,-2120.954544409854,1
86.10020564508577,3.1597066000432394,24.21911501604689,38.38089706632734,46.69648630655709,0.1273958370934686,0.04539146166585498,0.03132001197417302,6279.833137743997,6314.084827778647,0.4825923686018406,4674.421283838536,1
65.46919166481574,5.591045966327723,28.400195729941725,38.97226573631011,54.37991560043929,0.173714164496228,0.06240228046767983,0.03916453187546709,-675.397264962457,3095.2517995467724,0.5375307858895497,5599.989080547021,0
72.47375480938135,11.1435744613057,22.071517420479964,43.4075341746999,47.00964105586025,0.20590251829628703,0.040973001236565734,0.07896397605363961,3160.0608209753423,2286.077902527566,1.454159801646531,3175.002682581543,1
70.58807452267794,7.755709260461868,23.142770202474587,33.778612128807,49.62943155379941,0.15924354349215863,0.014973961870631915,0.009859008381333707,5880.79209485792,4311.789339678569,-0.04566463677736454,5472.645130061225,1
75.10034090111449,7.378514979967264,26.640975479917724,38.878063725542376,50.05547014376869,0.14654090116425098,0.06903428256823713,0.038017371874728936,-6630.158911718185,-5793.448070071097,1.070738120570123,6152.802287744689,1
74.23211068881136,3.03330503516291,22.195866404897565,40.73169028040013,42.67235017745842,0.14669181441010973,0.04294700940193126,0.03922437934639346,-1762.5006387270914,4672.550946267176,0.30256797482434833,3108.9761103889355,0
60.546063586306474,4.823541096739074,27.576620677947727,35.494619251440845,45.64600850503618,0.20026577372142454,0.07922639049918717,0.02444844818572193,-2650.8324503718723,2081.583730712147,0.6977296903583803,6005.9987087365735,1
91.52095506988103,2.7524643207352315,24.39054306717277,44.01956384322857,40.222469587087275,0.24253863622483846,0.0012945525964142834,0.07280387521508305,4047.810147277306,-3472.2598278550363,0.16979117950717093,6501.702589305621,0
73.39879967546366,4.980014274233238,19.96688287943705,39.64706192216447,50.72924441091335,0.19495596491981806,0.021258664569923702,0.02967730150685159,4298.713113848023,2594.061461666529,0.6599901128220691,3614.0966432445616,0
91.54217798158209,2.042351966277142,26.625690475559857,42.75488267739637,52.5622576915768,0.1575031455751495,0.04754266163797576,0.060506563886619534,-271.2127494477868,2457.7534180767448,0.4459538276805713,4921.235504387467,1
92.76182761142746,12.281675505449288,22.81354891309101,44.919761833587756,40.53697600779918,0.1450796999582654,-0.013118450217255051,0.060041824764903426,4154.327739644893,3722.2842520790373,0.07792851618292496,7539.2347798915125,1
95.63263433876435,10.476360378671302,23.402920472416916,41.65167239184162,45.60948386313962,0.22194429572043947,0.06744330992970338,0.08433329111333504,3762.318926745008,4490.388952950056,1.0917286126651677,-2238.5865803603774,0
77.90239246435759,5.7104204412272495,18.75500689505239,40.26499936009746,44.32130920707953,0.17372847011356574,0.026907598997891045,0.06917248271597311,2314.0087522584763,3916.9365876881457,0.4301425127900811,6901.919963106632,0
73.172518405238,7.547141591851193,23.57630866778539,41.591608428958295,52.79453047346036,0.18901328454931102,0.06450844076098748,0.009623196991635696,-2021.475614805452,1631.2639776689907,0.3317052578702332,6007.336731027644,0
79.45842063305352,7.708782752094292,21.307880985902138,46.2090527249977,42.23808325276448,0.22843380017619605,0.07781300807542352,0.07191205657953934,-430.2752980970977,-251.88569331442204,0.849148418669342,5315.58380473383,0
81.6970038708413,3.5483377650675108,23.489703779214285,37.72742818999033,49.45301461151287,0.139486828407228,0.02820769211374989,-0.010450172188430775,-127.03287118187973,4809.538149594128,0.017592109175093906,4818.925908042677,0
70.3657331121934,6.739632033950326,23.615623476884373,42.65703661601406,50.621528621134836,0.25314464410581766,0.019730260300073407,0.08975535083411637,5416.289982537628,1926.059479804212,0.7135360313500578,4411.151199089418,1
97.00571009511049,4.945092572217428,25.713957152708943,43.396955123612855,47.55254997996883,0.18431086161863974,0.01973611077339444,0.041024460075394405,3967.2326257083073,-3108.4154892440242,0.30899870799241413,5708.735365674427,0
75.92289082865263,1.790055243396286,24.32899390474215,36.40112764767867,45.115690214348064,0.276734730723569,0.05196084236084572,0.011140664663484325,1147.915533608942,6346.863063199809,1.2137122892024281,4985.2336454114675,0
71.82297057448545,3.8033211695894087,27.038748052726216,41.63433012761065,43.98823279927652,0.2033437821460546,0.06039089708450311,0.024223119285647465,1986.2838042186486,-4790.325058096487,1.9812881825393032,5799.954815967021,1
87.92351280212483,7.464561948960381,24.457017224379726,41.587837363683064,44.7019946144517,0.14674078724487527,0.022683086242073373,0.03504135037011041,-1891.5170299267584,5303.813485006843,0.4848730741230228,4071.9008803360184,1
96.86460508528833,10.738724650237302,28.75806278668973,42.15323359954745,41.32550107405653,0.15610938653862072,0.057421839330703335,0.032910016547878534,4201.994995905887,3540.270337916601,1.6096072489840565,6087.475346284014,0
85.69998786027267,5.220984711324427,25.720994327796923,39.21589970151221,42.62462525720131,0.24911805282193789,0.014394300307731117,0.015368019882547254,3894.3335648521415,2819.742552006481,0.9697934847288742,5843.751564661776,0
94.49170669291547,0.6219714195071466,25.595704038875766,41.93558349978319,46.66819957479398,0.19174805208965165,0.026537251913953654,0.019286063480495864,3036.2375477088426,5951.622219931003,0.8320938217168886,6417.389620137752,0
86.59433641735416,2.4810662160950523,22.650769474026678,38.40813925013159,40.20513750582963,0.1691157934225568,0.03721829203266431,0.07747888662025747,2791.2337003197745,-1782.2070940914114,0.3942165815638755,4332.290485747393,0
74.41430970640053,6.3169042608782,18.822366712601003,42.779909646134406,42.52174237281719,0.19211922937297912,0.07580385981803532,0.06454622612731917,-5135.887613724281,2985.7921510738624,0.1914908219791227,4601.847327720984,1
95.75835992221634,9.412792426095642,24.942618578454216,40.552486248273496,39.648441094817585,0.18089872816795138,0.02726139668012139,0.0253363641784569,960.9652796743515,-103.62468534287382,0.5302259387200171,7320.459785956733,0
81.30768472847997,4.8104012404843015,20.248151302373557,41.9632939707645,43.67738761499533,0.2578058840004348,0.018911884777392547,0.050334901756328446,1103.722660317363,1746.478296181695,0.944794468660406,5131.09077429404,1
70.98878434463143,10.979443599527102,23.966827407002686,35.56839984506637,40.87581869493061,0.19298785154036618,0.0655616572881979,0.02099067746356906,3722.3266150909435,636.6023590648767,0.27888646394637323,3321.0941790344,1
94.39913404154812,6.612705276982009,24.837481268948274,45.75431102643404,51.45767748872649,0.19453105896986475,0.02652659907714463,0.014285450879950335,-5197.848357000739,2830.038099407393,1.4987884424104239,5248.7586303680055,1
80.8211202642651,0.6658557824703495,20.855648567631974,45.24160047181477,48.47510863155576,0.23534870966737242,0.07924510494223005,0.022790339214041402,526.2869879866303,-3310.4261410849326,0.2434231425197912,4062.689215834391,1
91.07562464411573,11.151947901709038,19.827919665408494,40.07890414755629,44.431774629516674,0.25868921743266704,0.07388627595100067,0.024861584130976406,800.5907186544091,-93.892866454883,0.45011987280959165,4223.556976200041,0
90.831162542176,8.443595274092008,20.340668820049924,38.5168022769372,43.5285954497351,0.19473440613970544,0.06181612188659714,0.08084264609619787,5362.712838520905,2648.168600226266,0.08877606535088312,6570.753898942848,1
80.56080574892536,2.9386627751035936,27.748528097680282,46.27108668526799,51.151008624212814,0.1308441156998772,0.08999786323904913,0.01920312467415772,-1508.561948731086,6065.131947540945,-0.0522894724876255,5258.872660964702,0
71.36957200632656,7.247066014853919,33.739867494861485,46.18730019421169,48.569675577097065,0.18113583802695052,0.05756371046747674,0.0029396380190723666,5240.520488537142,4802.63641821102,0.15024052442706604,4224.8971511062955,0
84.81356216993673,4.420906848842363,21.807264449258216,46.25125398107797,50.438905694236766,0.16579538537880478,-0.01318451396909253,0.026153137938092253,1263.5532349216458,5004.838361956466,0.8624097408090999,3933.29997522735,0
70.04306916849566,5.764674106818342,29.748153962931493,37.6008927318217,50.5705705401284,0.2378065082866294,0.0167671553050121,0.0029741348810959755,6941.029474515329,3648.751060037021,0.5031192537065365,4837.839472863601,0
74.14400318542752,10.163046389221384,21.404785060693992,45.80681126627458,46.80508407712393,0.1664400443231926,0.061324113875311434,0.0144926574336453,-4494.884098051871,-4477.20760771114,0.59096057141649,4253.814848513241,1
73.76100788806714,6.373774626595336,24.908611030318944,37.76872557799162,39.75774685056305,0.1715686392166024,0.05101636154628959,0.0018609464942030418,-202.42094854664492,2737.9502045054887,-0.4576432898578815,-712.9178816316135,1
87.47122656249729,5.2181984978453,19.629400301408396,36.62504004651884,37.83365236623223,0.2117345092388866,0.06849983494819399,0.02342818698907765,4804.426184891081,4888.508653175137,0.6186473662002198,5141.834540362196,0
79.43518880060633,0.7498494752927725,22.507952255925083,44.56530074991475,46.67513688869426,0.1728839872442201,0.0012327999855044972,0.04255216944460877,4102.324335226966,2601.170413837698,0.32203499057131135,3571.026812954386,1
97.90715063723387,7.860713811768554,24.610497310085506,34.19257704070978,46.83350782864555,0.15619992444519265,0.050783494271481766,0.019594572942335315,4099.63278121029,6036.9188372464,0.7723311675429474,4182.243883697565,0
84.77469242338596,7.987515289918905,25.32265762925067,40.24737639346642,53.99949890267276,0.16738574278833734,0.05397884777771453,0.04131379348393416,4646.317062888212,4086.945318991131,0.2684318227445199,6718.290780961228,0
99.66149461286841,4.482826069984699,26.241266242942693,39.80716580715649,52.4984150183815,0.19265875037187932,0.03590550605417082,0.09253662835357715,5201.677899900854,4834.14539432679,0.29993482224655454,4282.57113799352,0
76.1853275263047,9.456245258431387,22.19664928587561,43.5799927757351,40.29568905178392,0.20475798058279515,0.0599456221439415,0.07324157742494053,-3539.9514694390327,3442.668067599065,0.04828223170613133,2852.37371191274,1
74.39267590608185,8.322184621529942,20.687438395356672,40.876456192506524,47.73128637774299,0.1776572938054594,0.02414912418850923,0.0706240437863121,3290.010869819309,-1559.9758022836832,0.19824589571893292,-274.96368432210056,0
79.02923549758223,3.755583986885514,25.532364944091302,41.36448430565481,38.41040850479112,0.16762176421062927,0.05159178773523858,0.10206992006674556,3600.6062969806053,-3927.8656606668205,0.7479475816334173,5975.5012592695975,1
96.31897825217573,8.173920381577302,23.23252729350827,33.46323091592835,51.969369206745625,0.13358621433750895,0.03247541335528234,0.03535525628136685,7757.7859327918195,4452.754542565965,0.03282470113382341,4717.906454222833,0
97.51736063551736,6.46098006085659,28.733336348878716,42.78101594382882,44.94619504380151,0.24720637631431128,0.024818037986216235,0.02833243757808088,3874.3463463500666,-2979.751658879784,0.4596858085173322,8444.989014834446,0
92.26970021805485,6.709119564250039,21.50103305277105,35.68027054774299,41.11411434622056,0.20202845047519125,0.04145733089623725,0.07800511718870891,4411.134985313998,3046.312133453763,0.9933232655677411,4887.2352914715375,0
82.19088803076983,8.215442041595553,25.81375805880753,37.38746747705397,44.9020140511518,0.1837650203698661,0.011790670466959585,0.04440397363481374,4020.1341413943073,-3423.0624268900424,0.8000189555365751,4551.0453036913395,0
71.47534217841822,7.580524494278219,22.19986633219931,45.437163039625496,47.158874971704186,0.19515276120954927,0.05061827680387322,0.023980341615402696,1444.569586825108,7525.764767270308,0.4778280631978153,4339.2743336450485,1
89.8866428223266,4.84161941224841,22.884258323557894,45.552024937560844,49.29402700102822,0.17396999721936543,0.05767153192528872,0.0343068440879984,3321.1866783974074,4619.337671205571,0.30872576352020703,5557.103330698463,0
68.56316553833696,9.769155498195527,23.182337936141728,41.172355261658595,49.11871249243091,0.1784228422497554,0.02040848585911632,0.0931063536481356,2584.335818660999,4137.450333475436,0.8924659723682955,6040.19524270472,1
